frame,system,rom_label,pc,ram_0000_t49,ram_0000_t41,ram_0000_t42,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_00E7,ram_map_location,ram_next_map_location,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,trace_music_writer,trace_music_value,trace_busy_writer,trace_busy_value,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,reg_d0,reg_d1,reg_d2,reg_d3,reg_d4,reg_d5,reg_d6,reg_d7,reg_a0,reg_a1,reg_a2,reg_a3,reg_a4,reg_a5,reg_a6,reg_a7,reg_sr
283,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B8,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5A,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,14CD,B001,0000,B101,1800,0000,0302,00000000,02DC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
284,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,B9,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5B,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,14E8,B001,0000,B101,1800,0000,0302,00000000,02E0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
285,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,BA,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5B,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,1503,B001,0000,B101,1800,0000,0302,00000000,02E4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
286,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,BB,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5C,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,151E,B001,0000,B101,1800,0000,0302,00000000,02E8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
287,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,BC,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5C,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,1539,B001,0000,B101,1800,0000,0302,00000000,02EC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
288,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,BD,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5D,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,1554,B001,0000,B101,1800,0000,0302,00000000,02F0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
289,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,BE,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5D,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,156F,B001,0000,B101,1800,0000,0302,00000000,02F4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
290,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,BF,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5E,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,158A,B001,0000,B101,1800,0000,0302,00000000,02F8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
291,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C0,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5E,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,15A5,B001,0000,B101,1800,0000,0302,00000000,02FC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
292,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C1,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5F,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,15C0,B001,0000,B101,1800,0000,0302,00000000,0300,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
293,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C2,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,5F,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,15DB,B001,0000,B101,1800,0000,0302,00000000,0304,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
294,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C3,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,60,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,15F6,B001,0000,B101,1800,0000,0302,00000000,0308,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
295,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C4,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,60,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,1611,B001,0000,B101,1800,0000,0302,00000000,030C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
296,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C5,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,61,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,162C,B001,0000,B101,1800,0000,0302,00000000,0310,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
297,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C6,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,61,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,1647,B001,0000,B101,1800,0000,0302,00000000,0314,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
298,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C7,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,62,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,1662,B001,0000,B101,1800,0000,0302,00000000,0318,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
299,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C8,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,62,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,167D,B001,0000,B101,1800,0000,0302,00000000,031C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
300,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,C9,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,63,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,FF,10,36,0203,1698,B001,0000,B101,1800,0000,0302,00000000,0320,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
